order_id,customer_id,product_id,quantity,order_date,status,discount_pct,shipping_cost
4152,796,211,1,2024-01-20,completed,15,2.68
4153,1074,141,1,2023-11-22,completed,5,1.09
4154,1093,326,1,2024-09-22,returned,15,2.28
4155,721,39,2,2023-04-17,cancelled,0,7.67
4156,875,41,1,2024-02-29,completed,0,11.1
4157,375,444,1,2023-01-07,completed,5,6.28
4158,1305,54,1,2024-09-19,returned,10,2.99
4159,217,466,2,2024-01-24,completed,0,13.52
4160,149,494,1,2024-02-03,completed,20,8.19
4161,655,241,2,2023-08-15,shipped,0,13.64
4162,716,29,2,2024-11-30,completed,5,2.29
4163,1586,269,1,2023-12-21,completed,5,11.14
4164,944,40,2,2024-10-19,completed,0,10.31
4165,1263,265,1,2023-06-22,completed,0,9.92
4166,709,328,4,2023-02-01,completed,15,6.51
4167,518,277,1,2023-08-16,processing,0,11.64
4168,1565,42,1,2024-08-11,completed,10,5.35
4169,350,289,3,2024-07-19,returned,0,4.39
4170,365,81,1,2023-07-04,cancelled,25,14.37
4171,148,183,2,2023-07-05,shipped,0,7.64
4172,285,57,2,2024-02-06,completed,25,0.05
4173,855,311,1,2023-12-09,completed,0,12.77
4174,978,378,1,2024-12-30,returned,0,4.18
4175,130,119,3,2023-10-30,completed,0,0.81
4176,749,24,2,2023-06-22,shipped,20,3.76
4177,1668,78,2,2023-09-03,completed,25,3.46
4178,606,25,2,2024-11-26,shipped,0,7.23
4179,727,132,1,2024-08-21,cancelled,5,2.32
4180,1552,183,2,2023-01-20,completed,0,3.37
4181,1071,211,1,2023-04-09,completed,5,8.35
4182,1699,66,1,2023-02-17,completed,25,4.79
4183,682,499,1,2023-10-06,completed,25,12.82
4184,686,300,1,2023-11-19,completed,0,8.36
4185,956,250,1,2023-03-02,completed,0,7.25
4186,527,241,1,2023-08-26,processing,0,10.38
4187,256,249,4,2023-01-11,completed,0,3.01
4188,731,202,1,2024-05-31,cancelled,5,13.73
4189,812,169,1,2024-05-13,completed,0,7.18
4190,1227,194,1,2023-01-06,shipped,20,2.03
4191,776,374,1,2023-10-27,completed,20,3.95
4192,14,286,1,2023-01-02,returned,0,6.55
4193,432,257,1,2023-12-31,returned,0,11.86
4194,1281,145,1,2023-08-10,completed,0,11.61
4195,824,10,1,2024-09-14,processing,10,7.25
4196,765,68,1,2024-03-16,cancelled,15,8.41
4197,1916,27,1,2023-04-12,processing,15,2.94
4198,1072,36,1,2023-06-03,cancelled,5,12.51
4199,138,128,1,2024-05-14,completed,15,13.3
4200,1249,425,2,2024-06-11,completed,0,11.34
4201,24,108,4,2024-01-02,completed,0,8.99
4202,1517,358,3,2024-02-11,cancelled,0,7.83
4203,709,97,1,2024-07-26,completed,20,13.19
4204,1444,443,1,2023-03-28,returned,5,9.29
4205,1002,428,2,2024-04-11,processing,10,4.09
4206,414,345,2,2024-04-05,returned,20,0.55
4207,1952,316,1,2024-03-03,returned,20,8.01
4208,635,187,2,2024-02-03,processing,10,8.62
4209,478,313,1,2023-02-02,completed,0,11.6
4210,44,176,1,2024-02-16,returned,25,13.56
4211,198,473,1,2023-01-21,processing,5,12.16
4212,1980,453,1,2024-10-01,completed,5,13.36
4213,971,439,2,2023-06-15,cancelled,0,13.47
4214,1353,407,1,2024-11-08,shipped,20,12.03
4215,1952,473,1,2023-04-14,processing,15,4.8
4216,371,119,1,2023-11-12,completed,0,1.78
4217,1102,440,1,2024-07-23,completed,15,6.74
4218,1927,75,1,2024-05-03,completed,0,8.24
4219,1134,497,1,2024-08-23,processing,0,2.49
4220,1553,288,1,2024-06-30,completed,25,5.51
4221,529,296,4,2024-08-19,shipped,0,9.37
4222,53,327,1,2023-04-13,cancelled,10,10.16
4223,1595,172,2,2023-07-17,completed,20,10.7
4224,1447,407,1,2024-04-11,cancelled,15,3.05
4225,658,189,1,2024-05-20,completed,0,7.4
4226,892,385,1,2023-09-19,completed,5,8.21
4227,555,384,1,2023-01-05,completed,0,11.2
4228,75,402,1,2024-02-25,completed,0,2.23
4229,105,373,1,2023-02-11,returned,20,11.53
4230,996,82,1,2024-06-20,cancelled,0,2.65
4231,1031,339,3,2023-11-09,completed,0,6.8
4232,1521,137,1,2024-08-25,returned,20,8.64
4233,306,459,2,2023-04-28,shipped,20,10.34
4234,836,324,2,2023-11-26,shipped,5,6.68
4235,1042,462,2,2024-07-27,processing,0,14.32
4236,1864,35,3,2024-12-18,returned,10,2.81
4237,1526,357,1,2024-10-25,processing,0,11.94
4238,942,62,1,2023-07-19,completed,15,0.03
4239,974,149,3,2024-12-18,completed,0,3.86
4240,718,194,4,2023-03-02,completed,0,4.4
4241,1844,51,1,2024-02-11,completed,20,6.97
4242,984,398,5,2024-03-24,processing,0,14.86
4243,1179,362,2,2024-04-24,completed,0,6.59
4244,1519,491,1,2024-02-25,processing,5,2.68
4245,323,292,2,2023-01-25,cancelled,5,3.16
4246,1289,52,1,2024-02-21,completed,20,5.96
4247,1738,453,1,2023-05-28,completed,10,4.68
4248,812,328,5,2023-08-26,completed,0,4.78
4249,863,140,3,2023-05-10,completed,10,6.28
4250,787,414,1,2024-06-08,completed,0,14.72
4251,1397,105,1,2023-01-22,completed,15,10.41
4252,656,364,2,2023-12-26,completed,0,9.95
4253,805,467,1,2023-09-21,processing,0,10.52
4254,464,48,2,2023-06-08,shipped,0,12.23
4255,787,225,1,2023-11-27,shipped,5,9.84
4256,480,377,1,2023-10-12,completed,0,9.41
4257,1417,442,1,2024-08-01,completed,5,3.32
4258,1437,86,4,2024-05-27,processing,15,13.7
4259,1127,341,1,2024-07-21,cancelled,0,3.6
4260,66,489,1,2023-08-18,shipped,0,1.74
4261,1589,413,1,2024-07-25,shipped,25,5.77
4262,681,427,1,2024-02-23,completed,0,4.73
4263,903,6,5,2023-12-23,completed,10,14.73
4264,746,494,4,2024-09-29,shipped,10,0.54
4265,1089,253,3,2023-10-01,completed,5,1.39
4266,704,476,1,2024-08-19,completed,25,8.84
4267,1911,479,1,2024-02-11,completed,0,13.11
4268,643,221,1,2024-01-28,shipped,0,5.02
4269,129,188,1,2024-08-24,shipped,20,10.42
4270,155,444,1,2024-05-01,shipped,25,3.76
4271,447,35,2,2023-06-26,completed,20,12.04
4272,1568,445,1,2023-12-09,completed,25,9.7
4273,1279,253,1,2023-06-13,completed,0,2.96
4274,854,391,1,2023-10-11,completed,15,1.15
4275,1923,359,2,2024-03-17,completed,10,3.72
4276,262,434,1,2023-09-25,cancelled,20,0.59
4277,195,2,1,2024-06-24,processing,0,2.52
4278,149,316,1,2023-10-07,cancelled,0,11.62
4279,1232,451,4,2023-09-15,completed,0,6.71
4280,1135,342,2,2024-10-25,shipped,0,12.14
4281,1056,57,1,2024-09-07,completed,0,0.12
4282,1068,437,1,2024-06-11,returned,25,12.1
4283,1788,7,1,2024-11-01,completed,25,0.63
4284,549,9,1,2023-10-17,completed,0,5.1
4285,1133,430,2,2024-12-12,completed,0,5.09
4286,699,491,1,2024-11-04,returned,15,12.16
4287,1209,20,1,2023-04-19,completed,0,14.99
4288,842,360,1,2023-11-07,completed,15,0.33
4289,1968,326,1,2023-10-25,shipped,15,14.44
4290,1589,133,1,2023-04-28,shipped,0,10.58
4291,1160,269,2,2024-02-11,completed,0,0.77
4292,1274,261,2,2023-09-27,completed,10,8.98
4293,797,3,2,2023-06-02,completed,0,3.67
4294,1483,432,1,2024-03-19,shipped,10,6.26
4295,1015,367,3,2023-05-03,processing,15,5.86
4296,1743,441,3,2024-10-08,completed,0,3.17
4297,1177,320,1,2023-02-28,cancelled,5,3.53
4298,1167,346,2,2023-10-25,shipped,0,5.97
4299,81,271,1,2024-12-24,completed,10,2.85
4300,1575,66,2,2023-01-24,completed,20,14.94
4301,1830,373,5,2024-07-19,completed,20,5.78
4302,1878,96,1,2023-08-11,shipped,10,12.22
4303,1004,129,1,2024-02-11,completed,0,7.56
4304,1409,166,2,2023-07-24,completed,0,4.68
4305,1062,113,1,2024-10-10,processing,5,12.61
4306,1055,272,1,2024-07-12,completed,25,1.87
4307,32,222,1,2024-01-17,completed,15,9.2
4308,759,341,3,2024-02-29,shipped,0,14.28
4309,1410,84,1,2024-02-29,completed,25,3.54
4310,963,175,1,2023-09-18,returned,0,7.99
4311,1515,311,2,2023-12-19,processing,10,9.52
4312,1711,288,2,2023-02-03,completed,0,13.58
4313,1831,264,1,2024-04-10,completed,20,1.21
4314,862,67,1,2024-01-07,shipped,0,2.0
4315,1353,389,1,2023-10-01,shipped,20,3.35
4316,1366,110,1,2024-10-19,returned,5,10.45
4317,150,16,2,2023-07-10,completed,0,11.04
4318,1694,271,1,2024-11-09,returned,15,14.49
4319,1305,26,3,2024-03-08,completed,20,14.4
4320,964,247,1,2023-05-20,completed,0,10.69
4321,163,339,2,2023-10-30,cancelled,0,8.27
4322,513,127,2,2024-07-25,completed,0,5.91
4323,1316,280,1,2024-12-29,shipped,20,11.79
4324,1320,114,1,2023-10-17,completed,0,2.0
4325,1212,116,4,2023-05-13,shipped,0,3.96
4326,1813,392,1,2024-04-06,completed,0,6.84
4327,742,229,1,2023-02-19,cancelled,0,14.93
4328,1077,450,1,2023-04-06,completed,0,14.04
4329,1078,159,1,2023-02-05,completed,0,10.66
4330,1088,118,1,2024-02-10,cancelled,25,7.34
4331,1789,153,1,2023-01-17,returned,5,6.93
4332,1581,287,1,2024-11-10,completed,25,11.87
4333,916,386,1,2024-01-28,completed,0,10.24
4334,1078,175,1,2024-10-22,shipped,0,2.25
4335,636,209,1,2024-03-05,completed,20,8.88
4336,843,383,5,2024-10-22,completed,20,7.88
4337,1065,390,1,2024-03-20,completed,0,10.76
4338,1789,116,2,2023-11-30,shipped,5,11.7
4339,1609,300,1,2023-03-08,shipped,0,10.69
4340,1533,225,1,2024-10-09,completed,10,14.42
4341,179,317,1,2023-08-07,shipped,20,7.31
4342,282,206,1,2024-06-01,shipped,15,13.25
4343,599,393,4,2024-09-29,returned,20,10.18
4344,176,363,1,2024-10-04,completed,0,12.15
4345,42,23,1,2024-10-22,completed,0,0.35
4346,200,381,1,2024-05-31,returned,15,10.02
4347,119,203,1,2023-03-29,returned,10,7.33
4348,697,56,1,2024-08-19,shipped,0,8.48
4349,912,51,1,2024-11-17,completed,0,9.96
4350,4,366,1,2023-12-28,completed,25,10.42
4351,559,81,1,2024-05-10,returned,5,13.15
4352,1964,202,1,2024-12-21,cancelled,0,9.29
4353,407,437,1,2023-12-20,returned,0,6.85
4354,952,80,2,2023-03-07,completed,0,9.79
4355,422,389,4,2023-12-02,processing,0,14.17
4356,765,346,1,2024-05-10,completed,20,6.66
4357,1850,370,2,2023-05-14,shipped,15,11.99
4358,1090,438,1,2023-02-19,completed,0,9.98
4359,614,363,1,2024-03-24,processing,0,3.85
4360,1869,245,1,2024-12-03,completed,0,13.01
4361,1958,404,1,2024-11-07,completed,0,7.22
4362,808,202,3,2024-02-27,completed,20,12.49
4363,972,78,2,2023-04-03,completed,20,1.8
4364,594,394,1,2024-02-04,completed,15,7.51
4365,1603,377,1,2023-06-07,shipped,10,11.36
4366,1906,434,3,2024-01-16,shipped,0,13.25
4367,1090,229,2,2024-01-24,completed,20,3.1
4368,972,497,1,2023-04-06,completed,0,9.92
4369,1071,353,1,2024-09-01,shipped,5,12.18
4370,549,486,2,2024-11-25,shipped,0,2.75
4371,181,134,1,2024-10-16,completed,0,9.84
4372,220,395,1,2023-06-30,completed,20,5.01
4373,524,115,1,2023-02-09,returned,10,0.95
4374,1714,173,1,2024-02-15,completed,0,14.98
4375,1336,202,1,2023-05-29,completed,0,11.89
4376,735,348,1,2023-09-23,processing,0,6.68
4377,1783,380,4,2024-12-30,cancelled,0,13.07
4378,222,47,1,2024-10-31,completed,10,11.48
4379,1790,478,1,2024-05-02,shipped,0,9.07
4380,1907,82,1,2024-10-05,returned,0,11.48
4381,650,298,2,2024-02-06,completed,20,6.91
4382,686,185,1,2024-08-29,completed,0,7.11
4383,1421,301,3,2024-01-29,cancelled,0,4.88
4384,375,499,2,2024-05-04,completed,0,0.74
4385,1176,127,1,2024-12-13,completed,0,3.18
4386,801,261,1,2024-04-27,completed,5,6.31
4387,132,128,1,2024-07-12,shipped,25,4.31
4388,1024,247,1,2023-05-19,completed,0,7.89
4389,1435,321,1,2023-03-06,completed,10,11.95
4390,969,224,1,2024-01-09,completed,10,8.37
4391,318,113,1,2024-01-06,shipped,0,10.36
4392,1140,252,1,2024-03-23,completed,0,0.09
4393,1573,76,1,2024-12-31,completed,0,9.13
4394,1634,121,1,2023-05-28,cancelled,25,12.81
4395,1255,255,1,2023-07-18,returned,10,12.04
4396,1329,210,1,2023-06-10,completed,15,7.89
4397,1742,378,1,2024-02-27,shipped,5,10.14
4398,70,233,1,2024-06-16,completed,0,1.54
4399,1891,495,1,2024-07-17,completed,10,10.89
4400,1078,280,1,2024-07-06,completed,20,4.74
4401,1677,480,4,2023-01-27,completed,10,8.14
4402,656,272,1,2023-01-02,cancelled,25,13.57
4403,1823,349,2,2024-05-13,completed,20,12.06
4404,520,256,1,2024-08-25,cancelled,0,6.7
4405,1956,219,1,2024-01-29,shipped,5,5.83
4406,497,480,1,2023-11-04,returned,20,6.64
4407,837,499,1,2024-05-06,shipped,0,2.34
4408,1884,457,1,2023-04-28,completed,0,5.17
4409,448,249,1,2024-07-16,shipped,20,3.67
4410,103,166,4,2023-04-29,completed,5,0.13
4411,518,243,1,2024-03-02,returned,0,9.36
4412,875,84,1,2023-10-04,processing,10,14.24
4413,924,121,5,2024-02-24,cancelled,15,0.24
4414,1539,380,4,2024-08-17,completed,0,9.1
4415,900,385,1,2023-08-26,completed,15,6.54
4416,1258,226,1,2024-06-23,completed,10,7.86
4417,1037,383,1,2024-11-27,shipped,10,13.55
4418,928,60,1,2024-10-08,completed,25,3.8
4419,541,491,2,2024-09-07,shipped,15,0.97
4420,498,433,1,2023-07-05,processing,10,7.18
4421,977,248,1,2024-03-25,completed,0,1.19
4422,1040,141,1,2024-03-31,completed,10,5.75
4423,1609,439,3,2023-03-25,cancelled,25,11.34
4424,961,171,1,2024-08-29,completed,25,12.73
4425,260,375,1,2024-08-31,completed,0,9.59
4426,1881,31,1,2023-01-13,completed,10,4.3
4427,898,118,1,2024-07-17,shipped,10,4.27
4428,1494,291,1,2023-08-18,completed,5,4.54
4429,595,210,1,2024-11-04,completed,20,1.55
4430,386,313,1,2023-02-26,completed,15,5.04
4431,762,450,2,2024-12-31,processing,10,9.19
4432,643,478,3,2024-08-22,shipped,25,0.3
4433,1661,81,1,2024-12-21,completed,0,8.92
4434,1076,251,1,2024-10-06,cancelled,10,9.49
4435,1335,441,1,2024-12-19,processing,20,14.76
4436,1745,481,1,2023-02-18,returned,20,6.83
4437,1314,417,1,2023-09-11,shipped,15,12.68
4438,56,292,1,2024-08-06,shipped,20,7.55
4439,1905,172,5,2023-02-26,shipped,5,4.16
4440,1356,24,1,2023-05-24,returned,15,2.36
4441,1833,499,2,2023-01-28,processing,0,0.26
4442,1254,119,2,2024-12-07,completed,0,6.07
4443,919,265,1,2023-10-24,shipped,15,3.56
4444,1273,156,1,2023-12-26,completed,15,7.5
4445,940,227,1,2024-08-21,processing,25,12.6
4446,338,143,2,2023-11-20,returned,25,1.36
4447,1611,434,2,2024-04-16,cancelled,0,14.73
4448,623,4,1,2024-12-29,cancelled,10,11.47
4449,1652,2,1,2024-02-06,processing,10,9.28
4450,291,224,1,2024-09-26,processing,10,0.5
4451,1518,358,5,2023-12-24,completed,0,11.96
4452,838,311,1,2023-07-06,cancelled,0,11.69
4453,219,163,1,2023-09-06,completed,25,6.75
4454,1696,477,1,2024-06-17,returned,10,3.37
4455,1797,417,1,2023-06-09,returned,0,4.33
4456,350,159,1,2024-04-29,completed,0,7.19
4457,1784,454,1,2023-07-16,cancelled,0,12.43
4458,762,272,1,2024-02-22,cancelled,25,3.91
4459,419,441,1,2024-06-12,completed,0,6.35
4460,408,275,1,2023-12-11,shipped,15,0.69
4461,973,247,1,2023-12-25,completed,10,6.73
4462,1506,468,2,2023-12-01,completed,5,1.51
4463,653,484,2,2024-10-16,completed,20,7.22
4464,725,7,1,2023-07-03,cancelled,10,10.33
4465,1334,315,2,2024-07-15,cancelled,0,0.39
4466,1868,164,2,2024-06-25,shipped,20,2.27
4467,993,258,1,2024-01-04,completed,20,9.44
4468,1079,11,1,2023-04-27,completed,0,11.89
4469,758,31,2,2023-11-07,shipped,0,1.75
4470,29,268,1,2024-03-14,shipped,0,1.29
4471,1290,196,4,2023-04-02,completed,0,9.72
4472,1444,142,1,2024-11-01,completed,10,0.68
4473,1786,425,1,2024-07-19,cancelled,5,0.51
4474,1203,71,1,2024-05-04,returned,0,6.09
4475,1276,350,1,2024-10-28,completed,15,4.65
4476,1278,124,1,2024-10-26,cancelled,10,11.09
4477,1937,21,3,2023-08-19,completed,15,3.17
4478,827,150,1,2023-06-18,cancelled,5,5.44
4479,1877,381,1,2023-02-09,completed,25,10.94
4480,716,34,2,2023-10-31,returned,0,3.91
4481,1292,425,2,2024-02-16,completed,0,10.07
4482,1578,21,2,2023-09-24,cancelled,10,3.18
4483,38,140,2,2024-07-17,shipped,25,11.99
4484,1016,324,1,2023-11-20,returned,0,4.52
4485,772,57,2,2023-02-22,completed,25,14.18
4486,151,255,2,2024-08-27,shipped,25,14.53
4487,1986,209,4,2024-07-28,completed,0,3.34
4488,471,440,1,2023-10-29,completed,15,9.04
4489,1126,50,1,2023-04-14,completed,15,3.79
4490,1900,210,1,2023-06-07,completed,10,6.59
4491,318,444,1,2024-03-07,shipped,0,1.91
4492,1216,257,1,2023-06-26,returned,0,11.8
4493,727,476,1,2024-10-16,shipped,5,7.32
4494,77,285,1,2024-07-31,processing,25,9.25
4495,246,239,3,2024-10-29,shipped,0,1.34
4496,1586,254,1,2024-03-10,completed,0,13.41
4497,784,481,4,2023-03-26,completed,5,12.51
4498,918,45,3,2023-12-07,completed,0,12.72
4499,1569,54,1,2024-03-16,shipped,5,4.26
4500,1398,338,1,2024-10-10,shipped,0,8.99
4501,1513,306,1,2024-01-13,returned,5,1.29
4502,1635,453,1,2023-08-13,completed,20,8.37
4503,1219,260,1,2024-03-14,completed,0,0.31
4504,1661,281,2,2024-03-30,shipped,0,8.91
4505,1508,85,1,2023-06-27,completed,20,10.05
4506,1444,411,1,2024-11-06,completed,0,4.66
4507,1731,391,3,2023-01-04,completed,0,6.53
4508,390,181,1,2023-06-08,shipped,10,5.3
4509,177,286,1,2024-03-16,completed,0,12.47
4510,1093,131,4,2024-12-05,completed,10,5.17
4511,1179,342,1,2023-05-16,processing,10,11.59
4512,695,4,1,2024-07-08,cancelled,25,9.58
4513,1853,141,1,2024-06-22,processing,0,10.46
4514,321,242,1,2024-02-05,completed,0,3.08
4515,1418,340,1,2024-09-25,completed,0,7.33
4516,1502,401,1,2024-02-21,completed,20,2.38
4517,500,80,2,2023-05-09,shipped,20,6.71
4518,900,150,1,2024-09-21,cancelled,10,13.67
4519,1762,64,1,2023-10-27,processing,15,8.06
4520,1312,362,1,2023-10-29,completed,0,14.63
4521,550,311,1,2023-03-16,shipped,0,6.26
4522,1305,454,1,2024-02-17,returned,15,7.57
4523,1975,449,1,2024-12-04,shipped,10,3.45
4524,1839,225,1,2023-08-03,completed,0,0.48
4525,813,64,3,2024-12-29,processing,0,13.11
4526,922,306,1,2023-09-07,completed,5,0.62
4527,1136,349,1,2023-07-13,shipped,0,1.53
4528,1630,499,1,2023-04-09,shipped,25,0.24
4529,825,144,1,2023-01-12,completed,0,3.74
4530,1102,30,2,2024-09-03,returned,0,7.51
4531,1320,448,1,2023-07-18,completed,0,1.66
4532,1587,454,1,2023-09-04,completed,20,8.16
4533,737,249,1,2023-03-30,completed,10,8.7
4534,45,345,1,2024-03-12,completed,0,7.5
4535,483,367,1,2023-03-03,completed,5,5.96
4536,841,468,5,2023-06-28,processing,0,4.66
4537,1131,328,1,2023-05-29,cancelled,10,1.57
4538,1427,75,2,2024-03-12,completed,0,14.14
4539,691,23,4,2023-05-09,completed,0,0.91
4540,68,40,1,2024-05-06,completed,20,13.85
4541,809,70,2,2024-06-20,returned,0,0.56
4542,979,329,1,2024-03-08,shipped,25,5.93
4543,102,274,1,2024-07-19,cancelled,0,11.44
4544,1905,415,1,2023-06-17,processing,0,4.36
4545,1954,116,1,2023-07-20,processing,0,7.88
4546,170,473,1,2023-07-22,completed,0,2.93
4547,1235,458,4,2023-01-27,shipped,0,5.12
4548,363,204,2,2024-05-08,completed,0,9.49
4549,1009,147,1,2023-12-01,cancelled,20,9.36
4550,1727,272,1,2023-03-06,completed,0,2.52
4551,1092,61,3,2023-06-28,completed,0,8.94
4552,355,70,1,2024-11-17,shipped,0,14.46
4553,525,20,1,2024-08-29,completed,0,8.26
4554,1003,395,3,2023-10-26,cancelled,0,9.61
4555,1100,206,2,2024-01-05,completed,5,6.82
4556,118,244,2,2024-08-10,completed,0,11.05
4557,1544,220,1,2024-02-25,shipped,25,3.63
4558,737,327,1,2024-10-25,shipped,0,4.2
4559,1115,125,1,2024-01-05,processing,0,0.2
4560,1532,238,4,2024-09-23,completed,0,10.98
4561,909,405,1,2024-10-07,shipped,0,11.9
4562,1204,362,1,2023-10-17,completed,0,3.14
4563,1652,388,1,2024-03-06,completed,15,3.97
4564,100,43,1,2023-02-01,completed,0,13.3
4565,1887,471,1,2023-07-10,shipped,0,12.74
4566,341,90,2,2024-01-28,completed,0,10.3
4567,159,199,2,2023-05-14,completed,15,5.98
4568,474,60,1,2023-10-27,completed,0,13.56
4569,390,54,1,2024-05-01,completed,0,10.37
4570,1234,407,1,2023-11-21,completed,20,13.82
4571,95,172,2,2024-09-10,completed,10,0.43
4572,1225,459,2,2023-01-06,processing,10,6.2
4573,1635,415,1,2024-01-02,completed,0,12.04
4574,748,307,1,2024-04-28,completed,15,3.58
4575,541,57,1,2023-01-29,cancelled,0,10.57
4576,1605,388,1,2023-04-11,shipped,0,5.95
4577,1521,217,1,2023-10-29,shipped,0,14.5
4578,1810,229,1,2023-10-22,returned,0,9.96
4579,90,189,1,2024-05-25,completed,10,2.87
4580,1461,254,2,2024-10-01,shipped,20,10.41
4581,335,202,5,2023-11-20,cancelled,25,6.97
4582,1279,361,3,2024-06-20,cancelled,0,6.02
4583,1766,128,1,2023-04-19,completed,10,12.99
4584,192,35,1,2023-09-27,cancelled,0,2.36
4585,639,187,3,2024-03-02,completed,20,3.25
4586,909,39,3,2024-04-26,completed,5,1.39
4587,1398,210,1,2023-11-25,shipped,5,13.57
4588,1341,28,1,2024-05-02,completed,0,2.88
4589,1829,63,1,2023-04-03,completed,20,6.05
4590,946,15,1,2023-07-31,completed,0,1.7
4591,926,110,1,2023-04-03,completed,25,9.47
4592,932,84,1,2023-09-08,shipped,10,7.05
4593,733,489,2,2023-09-23,returned,0,0.46
4594,131,341,2,2024-10-27,completed,10,4.36
4595,1600,205,2,2024-12-27,completed,20,8.29
4596,1745,149,1,2024-03-07,completed,5,3.09
4597,621,492,1,2023-03-13,processing,0,3.8
4598,650,450,1,2024-02-10,cancelled,15,2.17
4599,299,65,1,2023-03-05,completed,15,13.42
4600,259,381,1,2023-03-23,completed,15,13.81
4601,820,29,1,2024-09-03,shipped,10,1.47
4602,1257,77,1,2024-12-06,completed,15,5.86
4603,133,433,2,2023-10-21,completed,15,3.86
4604,1560,474,1,2024-03-19,shipped,5,8.71
4605,20,221,1,2023-11-28,completed,5,1.55
4606,975,476,1,2023-08-18,completed,5,9.61
4607,1296,54,2,2023-01-13,completed,20,8.15
4608,1309,248,1,2024-08-13,shipped,10,6.79
4609,110,58,1,2024-06-23,completed,0,14.76
4610,219,357,1,2024-10-11,processing,5,9.58
4611,628,429,1,2023-09-01,shipped,5,10.53
4612,1341,425,1,2024-09-15,returned,20,3.73
4613,979,18,1,2024-03-12,completed,25,11.58
4614,1713,487,1,2023-09-05,processing,0,9.99
4615,1633,442,1,2023-09-18,completed,0,11.93
4616,971,10,1,2023-04-29,shipped,25,4.91
4617,1141,294,1,2023-10-03,shipped,0,11.07
4618,347,290,1,2024-11-03,shipped,10,0.49
4619,990,472,1,2024-05-29,processing,0,7.96
4620,1495,79,1,2024-06-01,completed,0,5.95
4621,1518,450,1,2024-10-12,shipped,0,4.32
4622,1925,326,1,2024-09-03,completed,10,12.93
4623,1664,354,2,2024-10-13,processing,15,2.66
4624,1051,331,3,2024-09-18,cancelled,0,7.66
4625,1507,382,1,2024-02-08,completed,25,11.99
4626,1561,63,1,2024-11-14,returned,0,6.91
4627,681,309,1,2024-07-21,completed,0,11.68
4628,430,124,4,2023-07-09,processing,10,5.85
4629,281,178,1,2024-12-07,shipped,0,7.79
4630,1932,388,3,2023-05-07,processing,15,2.62
4631,1433,60,4,2023-09-25,completed,0,2.84
4632,1018,335,2,2023-07-13,processing,0,3.02
4633,477,359,1,2023-09-18,completed,0,13.62
4634,1385,459,1,2023-06-04,completed,0,9.14
4635,72,225,1,2024-05-07,cancelled,5,1.68
4636,933,34,1,2024-09-23,completed,5,2.15
4637,1761,340,1,2024-08-03,shipped,0,9.95
4638,464,488,2,2024-10-18,returned,0,12.95
4639,746,184,1,2024-12-01,returned,25,7.38
4640,1640,496,2,2023-08-18,completed,15,4.43
4641,1001,108,1,2023-12-23,cancelled,20,2.23
4642,1478,321,1,2024-11-28,completed,0,1.91
4643,175,123,1,2023-04-15,completed,0,3.59
4644,104,55,1,2023-12-03,completed,0,5.59
4645,365,445,1,2024-08-13,completed,5,14.32
4646,1458,375,2,2023-06-24,completed,0,2.09
4647,372,117,2,2023-02-04,completed,25,7.26
4648,1073,386,1,2024-12-21,returned,20,0.89
4649,624,107,1,2023-04-18,cancelled,0,7.2
4650,1997,181,1,2024-03-26,returned,25,3.08
4651,348,64,1,2023-04-25,cancelled,15,12.24
4652,381,72,1,2023-02-25,returned,25,0.1
4653,429,229,1,2023-04-20,processing,0,1.12
4654,1726,279,1,2024-09-04,completed,25,8.39
4655,1107,2,1,2024-10-15,processing,5,14.77
4656,1819,380,2,2024-07-10,completed,0,1.44
4657,913,32,1,2024-08-11,completed,5,5.94
4658,1726,188,1,2023-02-01,completed,20,12.84
4659,32,165,3,2023-12-31,cancelled,10,9.75
4660,1063,67,2,2023-09-28,completed,25,10.85
4661,1596,262,1,2024-07-22,completed,0,8.47
4662,1060,165,1,2023-05-20,processing,25,4.2
4663,1212,500,1,2023-06-19,shipped,10,7.73
4664,449,238,1,2024-01-16,completed,15,11.55
4665,658,453,2,2023-08-29,processing,0,11.15
4666,1581,9,1,2024-03-02,shipped,20,0.91
4667,437,392,3,2023-04-03,completed,0,8.6
4668,1472,221,1,2023-04-17,completed,10,5.05
4669,53,305,1,2023-07-30,completed,0,12.62
4670,1404,30,1,2024-05-19,completed,0,14.59
4671,1586,486,1,2024-08-08,completed,0,0.41
4672,1661,276,1,2023-02-22,shipped,0,4.3
4673,1060,67,1,2023-05-28,completed,0,5.87
4674,920,499,1,2023-05-11,completed,5,6.47
4675,1909,245,1,2024-01-04,shipped,10,0.91
4676,1936,169,2,2024-08-12,completed,0,5.03
4677,788,414,3,2024-03-27,processing,0,1.94
4678,326,465,3,2023-02-05,returned,10,7.15
4679,47,434,1,2024-12-13,cancelled,10,0.17
4680,203,292,1,2024-02-29,completed,25,12.9
4681,569,165,1,2024-12-21,cancelled,20,14.98
4682,1598,41,2,2024-04-02,completed,5,4.42
4683,69,497,1,2023-02-26,shipped,10,13.56
4684,1891,354,1,2024-03-05,completed,20,11.96
4685,20,289,2,2023-02-19,processing,0,10.94
4686,1637,162,1,2024-09-03,completed,0,0.53
4687,147,115,3,2024-10-04,completed,0,4.55
4688,715,378,1,2023-02-23,completed,15,9.45
4689,1170,37,2,2023-10-06,cancelled,15,5.39
4690,528,3,5,2023-01-14,completed,0,13.34
